AT_AFC Bournemouth,AT_Arsenal,AT_Aston Villa,AT_AwayDraw%,AT_AwayLoss%,AT_AwayWin%,AT_Brentford,AT_Brighton & Hove Albion,AT_Burnley,AT_Chelsea,AT_Crystal Palace,AT_Everton,AT_Fulham,AT_GoalAccuracy,AT_GoalDiffLastNMatches,AT_GoalsConcededPerMatch,AT_GoalsLastNMatches,AT_GoalsPerMatch,AT_HalfTimeGoalsPerMatch,AT_Liverpool,AT_Luton Town,AT_Manchester City,AT_Manchester United,AT_Newcastle United,AT_Nottingham Forest,AT_Possession,AT_Possession%,AT_Sheffield United,AT_ShotOnGoalPerMatch,AT_ShotOnTargetAccuracy,AT_ShotOnTargetPerMatch,AT_Tottenham Hotspur,AT_West Ham United,AT_WinStreak,AT_Wolverhampton Wanderers,AT_XG,B365A,B365D,B365H,HT_AFC Bournemouth,HT_Arsenal,HT_Aston Villa,HT_Brentford,HT_Brighton & Hove Albion,HT_Burnley,HT_Chelsea,HT_Crystal Palace,HT_Everton,HT_Fulham,HT_GoalAccuracy,HT_GoalDiffLastNMatches,HT_GoalsConcededPerMatch,HT_GoalsLastNMatches,HT_GoalsPerMatch,HT_HalfTimeGoalsPerMatch,HT_HomeDraw%,HT_HomeLoss%,HT_HomeWin%,HT_Liverpool,HT_Luton Town,HT_Manchester City,HT_Manchester United,HT_Newcastle United,HT_Nottingham Forest,HT_Possession,HT_Possession%,HT_Sheffield United,HT_ShotOnGoalPerMatch,HT_ShotOnTargetAccuracy,HT_ShotOnTargetPerMatch,HT_Tottenham Hotspur,HT_West Ham United,HT_WinStreak,HT_Wolverhampton Wanderers,HT_XG
0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.6764705882352942,0.13333333333333333,0.3157894736842105,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1694736842105263,0.8041237113402062,0.0,0.6400000000000001,0.521978021978022,0.5925925925925926,1.0,0.0,0.4,0.0,0.7795275590551181,0.044393592677345536,0.03759398496240601,0.1415157612340711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.40625,0.5454545454545455,0.10526315789473684,0.13333333333333333,0.16666666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11550468262226848,0.35416666666666663,0.0,0.37037037037037024,0.27794285714285705,0.2777777777777778,0.0,0.0,0.0,0.0,0.570446735395189
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.47058823529411764,0.33333333333333337,0.10526315789473684,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13263157894736843,0.563573883161512,0.0,0.42666666666666675,0.4298642533936651,0.37037037037037035,0.0,0.0,0.2,1.0,0.7086614173228346,0.09153318077803202,0.045112781954887216,0.06841046277665994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34375,0.5454545454545455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197710718002082,0.26388888888888884,0.0,0.38888888888888884,0.496,0.41666666666666663,0.0,0.0,0.0,0.0,0.718213058419244
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.5294117647058824,0.4,0.2631578947368421,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.08842105263157896,0.2749140893470791,0.0,0.21333333333333326,0.4807692307692307,0.2592592592592592,0.0,0.0,0.0,0.0,0.2992125984251968,0.34782608695652173,0.3383458646616542,0.01140174379610999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4825396825396825,0.53125,0.36363636363636365,0.21052631578947367,0.26666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13631633714880334,0.49305555555555536,0.0,0.40740740740740744,0.46875675675675665,0.41666666666666663,0.0,0.0,0.16666666666666666,0.0,0.4261168384879725
0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.5,0.33333333333333337,0.15789473684210525,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.12736842105263158,0.529209621993127,0.0,0.16000000000000003,0.33653846153846156,0.14814814814814814,0.0,0.0,0.0,0.0,0.41338582677165353,0.34782608695652173,0.3383458646616542,0.010731052984574108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.59375,0.27272727272727276,0.2631578947368421,0.33333333333333337,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1789802289281998,0.7777777777777777,0.0,0.4444444444444444,0.5513846153846154,0.5,0.0,0.0,0.0,0.0,0.5910652920962199
0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.5588235294117647,0.13333333333333333,0.10526315789473684,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.6116838487972509,0.0,0.45333333333333337,0.5054945054945054,0.4444444444444444,0.0,0.0,0.0,0.0,0.8267716535433071,0.08924485125858123,0.05263157894736836,0.06841046277665994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444444444444443,0.625,0.27272727272727276,0.3157894736842105,0.4,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10926118626430803,0.3125,0.0,0.2962962962962963,0.49135483870967755,0.33333333333333337,0.0,0.0,0.0,0.0,0.4639175257731959
0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.6764705882352942,0.2,0.3684210526315789,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06421052631578947,0.11683848797250856,0.0,0.45333333333333337,0.5549450549450549,0.4814814814814814,0.0,1.0,0.4,0.0,0.5472440944881889,0.19908466819221965,0.2781954887218045,0.029510395707578796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6909090909090908,0.65625,0.45454545454545464,0.47368421052631576,0.6000000000000001,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18002081165452655,0.7847222222222223,0.0,0.7222222222222222,0.544,0.75,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.6176470588235294,0.4,0.42105263157894735,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.13473684210526315,0.5773195876288659,0.0,0.5333333333333332,0.6629554655870444,0.6296296296296297,0.0,0.0,0.4,0.0,0.6614173228346456,0.04576659038901601,0.06766917293233082,0.1482226693494299,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5066666666666667,0.375,0.8181818181818183,0.05263157894736842,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06347554630593133,0.32291666666666663,0.0,0.11111111111111105,0.1051428571428571,0.04166666666666666,0.0,0.0,0.0,0.0,0.22336769759450173
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7058823529411765,0.06666666666666667,0.3157894736842105,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.19263157894736843,0.9553264604810996,0.0,0.6933333333333334,0.5594405594405594,0.6666666666666666,0.0,0.0,0.6000000000000001,0.0,0.6771653543307086,0.0,0.6842105263157894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5629629629629629,0.4375,0.45454545454545464,0.10526315789473684,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07596253902185224,0.09027777777777779,1.0,0.09259259259259256,0.26559999999999995,0.08333333333333334,0.0,0.0,0.0,0.0,0.2646048109965636
0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6470588235294118,0.2,0.3157894736842105,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.12421052631578947,0.5085910652920962,0.0,0.48,0.4807692307692307,0.4444444444444444,0.0,0.0,0.4,0.0,0.41732283464566927,0.09702517162471397,0.16691729323308263,0.07176391683433939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.59375,0.36363636363636365,0.3157894736842105,0.4,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.1279916753381894,0.4375,0.0,0.4629629629629629,0.5680000000000001,0.5277777777777778,0.0,0.0,0.0,0.0,0.7835051546391751
0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.7058823529411765,0.2,0.47368421052631576,0.5625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.12842105263157894,0.288659793814433,0.0,0.38,0.5411449016100177,0.41666666666666663,0.0,1.0,0.6000000000000001,0.0,0.5748031496062992,0.035240274599542334,0.09022556390977438,0.19986586183769284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.3125,0.8181818181818183,0.10526315789473684,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07388137356919877,0.07638888888888884,0.0,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.3823529411764706,0.4,0.10526315789473684,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1694736842105263,0.4896907216494845,0.0,0.44000000000000006,0.6688963210702341,0.5555555555555555,0.0,0.0,0.0,0.0,0.3661417322834646,0.057665903890160186,0.03759398496240601,0.10596914822266934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5629629629629629,0.4375,0.47727272727272735,0.21052631578947367,0.2,0.25,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12278876170655567,0.14583333333333326,1.0,0.18055555555555552,0.43054545454545445,0.20833333333333334,0.0,0.0,0.0,0.0,0.26804123711340205
0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5333333333333333,0.3823529411764706,0.5,0.21052631578947367,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16105263157894736,0.4484536082474227,0.0,0.12,0.4807692307692307,0.19444444444444442,0.0,0.0,0.0,0.0,0.3818897637795275,0.5423340961098397,0.6691729323308271,0.002682763246143513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288888888888888,0.8125,0.13636363636363638,0.5789473684210527,0.55,0.625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2528616024973986,0.796875,0.0,0.43055555555555547,0.5044705882352942,0.45833333333333337,0.0,0.0,0.6666666666666666,0.0,0.41924398625429554
0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.5588235294117647,0.30000000000000004,0.3157894736842105,0.375,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.1136842105263158,0.2164948453608247,0.0,0.20000000000000007,0.4807692307692307,0.25,0.0,0.0,0.2,0.0,0.37795275590551175,0.21281464530892447,0.1353383458646617,0.02749832327297115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5757575757575757,0.53125,0.34090909090909094,0.2631578947368421,0.25,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.26430801248699276,0.8541666666666665,0.0,0.375,0.2968510638297872,0.29166666666666663,0.0,0.0,0.0,0.0,0.5979381443298969
0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.7647058823529411,0.2,0.5789473684210527,0.6875,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.22631578947368422,0.768041237113402,0.0,0.6600000000000001,0.6477732793522266,0.7222222222222222,1.0,0.0,0.6000000000000001,0.0,0.7401574803149605,0.038901601830663615,0.060150375939849565,0.15157612340710933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7599999999999999,0.28125,1.0,0.15789473684210525,0.2,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113423517169615,0.32638888888888884,0.0,0.18518518518518517,0.17920000000000003,0.11111111111111113,0.0,0.0,0.0,0.0,0.3024054982817869
1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.4411764705882353,0.4,0.21052631578947367,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16736842105263158,0.4793814432989691,0.0,0.44000000000000006,0.44314381270903014,0.38888888888888884,0.0,0.0,0.0,0.0,0.5905511811023622,0.14874141876430208,0.10526315789473678,0.03822937625754526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794871794871795,0.625,0.34090909090909094,0.42105263157894735,0.4,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716961498439126,0.390625,0.0,0.41666666666666663,0.38656,0.375,0.0,0.0,0.0,0.0,0.3883161512027491
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5588235294117647,0.35000000000000003,0.3684210526315789,0.4375,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.18421052631578946,0.5618556701030928,0.0,0.4600000000000001,0.646481178396072,0.5555555555555555,0.0,0.0,0.0,0.0,0.2559055118110236,0.06407322654462241,0.1157894736842105,0.09926224010731052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7599999999999999,0.71875,0.40909090909090917,0.631578947368421,0.6000000000000001,0.375,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23829344432882418,0.7239583333333333,0.0,0.6388888888888888,0.5352727272727273,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.9862542955326461
0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.4411764705882353,0.4,0.21052631578947367,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19263157894736843,0.6030927835051547,0.0,0.42000000000000004,0.423076923076923,0.36111111111111105,0.0,0.0,0.0,1.0,0.5511811023622046,0.08695652173913043,0.03759398496240601,0.07310529845741115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42222222222222217,0.5625,0.27272727272727276,0.2631578947368421,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17481789802289283,0.40625,0.0,0.43055555555555547,0.5044705882352942,0.45833333333333337,0.0,0.0,0.16666666666666666,0.0,0.39175257731958757
0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.5294117647058824,0.45,0.42105263157894735,0.5,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.1726315789473684,0.5051546391752577,0.0,0.48,0.5889423076923076,0.5277777777777778,0.0,0.0,0.0,0.0,0.6338582677165354,0.1945080091533181,0.12781954887218044,0.030181086519114678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991304347826087,0.71875,0.20454545454545459,0.47368421052631576,0.45,0.625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18106139438085328,0.4375,0.0,0.43055555555555547,0.2672941176470588,0.3125,0.0,0.0,0.5,0.0,0.831615120274914
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.35000000000000003,0.2631578947368421,0.3125,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.1936842105263158,0.6082474226804124,0.0,0.36,0.6456043956043955,0.4722222222222222,0.0,0.0,0.0,0.0,0.6929133858267716,0.14553775743707092,0.15789473684210525,0.040912139503688785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755555555555555,0.65625,0.27272727272727276,0.42105263157894735,0.4,0.375,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23621227887617066,0.7135416666666665,0.0,0.4027777777777777,0.5459591836734694,0.45833333333333337,0.0,0.0,0.16666666666666666,0.0,0.7628865979381444
0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7941176470588236,0.16000000000000003,0.631578947368421,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.26105263157894737,0.6597938144329898,0.0,0.56,0.41420118343195267,0.4444444444444444,0.0,0.0,0.8,0.0,0.421259842519685,0.013729977116704803,0.3082706766917293,0.36955063715627096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.34375,0.6000000000000001,0.2631578947368421,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174817898022893,0.37083333333333324,0.0,0.33333333333333326,0.2420363636363636,0.2333333333333333,0.0,0.0,0.0,1.0,0.5257731958762887
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4411764705882353,0.36000000000000004,0.2631578947368421,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1631578947368421,0.2762886597938144,1.0,0.16000000000000003,0.6538461538461537,0.3111111111111111,0.0,0.0,0.0,0.0,0.41732283464566927,0.40045766590389015,0.42857142857142855,0.014084507042253516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7318518518518518,0.78125,0.27272727272727276,0.6842105263157894,0.52,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892819979188346,0.6583333333333332,0.0,0.5777777777777777,0.4978701298701298,0.5833333333333334,1.0,0.0,0.6666666666666666,0.0,0.6563573883161512
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.8823529411764706,0.12,0.7368421052631579,0.7,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.3368421052631579,0.9567010309278352,0.0,0.6720000000000002,0.721153846153846,0.7999999999999999,0.0,0.0,1.0,0.0,0.8897637795275589,0.01510297482837529,0.293233082706767,0.33601609657947684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382716049382716,0.625,0.38181818181818183,0.5263157894736842,0.4,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15088449531737774,0.10416666666666663,0.0,0.2666666666666667,0.4401632653061224,0.2833333333333333,0.0,1.0,0.0,0.0,0.45704467353951894
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.3235294117647059,0.5,0.10526315789473684,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10631578947368422,0.1804123711340206,0.0,0.20000000000000007,0.17533936651583715,0.08333333333333331,0.0,0.0,0.0,0.0,0.37795275590551175,0.17620137299771166,0.14285714285714285,0.04225352112676055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7037037037037037,0.375,0.5454545454545455,0.2631578947368421,0.2,0.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.23204994797086367,0.4291666666666667,0.0,0.14444444444444438,0.30652631578947365,0.13333333333333333,0.0,0.0,0.16666666666666666,0.0,0.3161512027491409
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6122448979591837,0.7941176470588236,0.27999999999999997,0.7894736842105263,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.30842105263157893,0.8453608247422681,0.0,0.752,0.7167832167832167,0.8666666666666668,0.0,0.0,0.4,0.0,0.7204724409448818,0.09839816933638443,0.08270676691729323,0.07109322602280346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666667,0.40625,0.5454545454545455,0.3157894736842105,0.24,0.2,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.22892819979188347,0.4166666666666665,0.0,0.28888888888888875,0.5044705882352942,0.33333333333333337,0.0,0.0,0.0,0.0,0.6013745704467354
0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35294117647058826,0.5294117647058824,0.27999999999999997,0.3157894736842105,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21894736842105264,0.49484536082474223,0.0,0.43200000000000005,0.6477732793522266,0.5333333333333333,0.0,0.0,0.0,0.0,0.6692913385826771,0.13043478260869565,0.11278195488721804,0.05700871898054996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444444444444443,0.5625,0.5454545454545455,0.5789473684210527,0.44000000000000006,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23309053069719046,0.4333333333333331,0.0,0.38888888888888884,0.4384,0.3833333333333333,0.0,0.0,0.16666666666666666,0.0,0.5773195876288659
0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.6176470588235294,0.24,0.42105263157894735,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.22842105263157897,0.5319587628865978,0.0,0.43200000000000005,0.49595141700404854,0.42222222222222217,0.0,0.0,0.0,0.0,0.7834645669291338,0.21052631578947367,0.20300751879699247,0.03085177733065056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653763440860215,0.5625,0.38181818181818183,0.42105263157894735,0.32000000000000006,0.3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.23204994797086367,0.4291666666666667,0.0,0.33333333333333326,0.46196363636363624,0.35,0.0,0.0,0.16666666666666666,0.0,0.7800687285223368
0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3448275862068966,0.5588235294117647,0.2,0.2631578947368421,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3431578947368421,0.981443298969072,0.0,0.48,0.45192307692307687,0.42222222222222217,0.0,0.0,0.0,0.0,0.7401574803149605,0.023340961098398172,0.15789473684210525,0.2421193829644534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3753086419753086,0.40625,0.43636363636363645,0.21052631578947367,0.16000000000000003,0.2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19458896982310095,0.27916666666666656,0.0,0.3222222222222222,0.352,0.2833333333333333,0.0,0.0,0.0,0.0,0.5085910652920962
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.7058823529411765,0.16000000000000003,0.47368421052631576,0.45,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.32526315789473687,0.9113402061855671,0.0,0.43200000000000005,0.6781376518218623,0.5555555555555555,0.0,0.0,0.4,0.0,0.5511811023622046,0.018306636155606404,0.23308270676691728,0.30918846411804163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16888888888888887,0.3125,0.49090909090909096,0.10526315789473684,0.08000000000000002,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186264308012487,0.24583333333333324,0.0,0.28888888888888875,0.5044705882352942,0.33333333333333337,0.0,0.0,0.0,0.0,0.6769759450171822
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.3235294117647059,0.6000000000000001,0.21052631578947367,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.17789473684210527,0.5309278350515463,0.0,0.20000000000000007,0.37895927601809953,0.19444444444444442,0.0,0.0,0.0,0.0,0.0,0.09610983981693363,0.05263157894736836,0.07109322602280346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806060606060606,0.53125,0.38181818181818183,0.3684210526315789,0.27999999999999997,0.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.15192507804370448,0.10833333333333339,0.0,0.21111111111111114,0.352,0.20000000000000004,0.0,0.0,0.0,0.0,0.5189003436426117
0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4166666666666667,0.4117647058823529,0.33333333333333337,0.2631578947368421,0.20833333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.29578947368421055,0.5876288659793816,0.0,0.14666666666666672,0.4991816693944352,0.2222222222222222,0.0,0.0,0.0,0.0,0.374015748031496,0.11899313501144165,0.03759398496240601,0.054325955734406434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39999999999999997,0.5,0.31818181818181823,0.3157894736842105,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2601456815816858,0.3472222222222221,0.0,0.30555555555555547,0.5302857142857142,0.36111111111111105,0.0,0.0,0.0,0.0,0.5773195876288659
0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.5,0.30000000000000004,0.3684210526315789,0.2916666666666667,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.2063157894736842,0.29553264604810997,0.0,0.20000000000000007,0.49773755656108587,0.2592592592592592,0.0,0.0,0.0,0.0,0.374015748031496,0.6796338672768878,0.7443609022556392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7947712418300653,0.9375,0.13636363636363638,0.8421052631578947,0.5333333333333333,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38501560874089497,0.7638888888888888,0.0,0.4444444444444444,0.6178461538461539,0.5416666666666666,0.0,0.0,1.0,0.0,0.41924398625429554
